Review,Rating
"bad far outweighs good, understand china expected somethings different, traveled developing countries stayed various hotel rooms world sowe quite bit experience compare adventure against.the hotel staff nice hotel manager helpful whenour luggage delayed hong kong- called airline not speak chinese, breakfast good hotel location wonderful, felt safe area hotel hotel secure, lots asian travelers lots domestic chinese travelers, not western travelers there.now bad, hotel room filthy, maybe not rooms filthy really disgusting, mold bathrooms aroundthe toilet near tub sink lightfixture dirty tub bathroom counter n't wiped elses toothpaste dribbles arrived, drinkingglasses dirty, dead bugs smooshed wall ceiling counted 4 dead bugs splattered- n't wiped away splatter, got 6 random bugbites night hotel particularly painful week later, entire hotel funky smell got used days.other posts say beds hard, thought maybe posters just used softer bed, oh no, not called beds seriousness, ca n't jump them- not bounce-at, sit say like sitting stone wall expectinga mattress, sleep floor, spa nice prices ca n't beat, just prepared spend intended- went spa twice time extra hidden fee, 7 medicine, n't know got foot massage, ask staff gets testy just demands youpay, silly went seconds, second time hit 12 rental fee, got massage- room did massage n't included price, not like spa jamming clients, furthermore additional prices not mentioned pamphlet just charge, questioning practice led clusterof angry people threatening manager yelling inchinese, n't worth aggrevation fighting dollars, not drink water china, no problem just grab big drinking water jug offered room pay dollars it.well expiration date drinking water passed 4 months ago.and seal water obviously broken, calls desk request new water jug went unheeded entire stay forced purchase expensive water lobby shop, not terrible inconvenience nonetheless.our travel agent told got china course thishotel n't really considered 4 stars chinese, received rating proximity local attractions, ok hotel money, probably- awfully cheap, honesty wants rough china, did n't travel way camping expected 2 star motel quality room, room 1 star, not late- stay someplace, late change plans roughing,  ",1
"best want thank omni making trip nyc memorable, family fell hard times right christmas cancel trip, able daughters christmas, omni wonderful, room spacious immaculate, staff accomodating friendly, time able stay omni, thank making holiday special,  ",5
"loved, reading recent reviews think lucky dont know, fabulous stay time ny right middle not noisy, ou room upgraded arrived son taken yummies toiletries room, staff friendly, definitely recommend,  ",5
"omni felt like second home, flight got canceled long layover called hotel hold room midnight, did arrived midnight greeted checked promptly, room amazing hoped, girlfriends birthday chocolate covered strawberries room, bed opened left light, bathroom amenities needed bathrobes free beverage newspaper morning joined select guest program, nice touch reviews mention noise rooms room end floor no disturbances, window looked madison avenue hear taxis honk hey new york, need absolute silence not look hotel island love friendly staff amazed moment walked omni berkshire definitely, thank,  ",5
"wow, start finish entire experience great, went making feel special wife birthday weekend, room adequately sized exceptionally clean, staying manhatten look no,  ",5
"fuss, not sure hotel generates overwhelmingly positive reviews does.i arrived late night 11pm told n't booking reservation confirmation number clear day, revenue manager able dig booking not morning sign guarantee pay rates just case asked morning, rates double rate paying little worried did n't sleep well.next morning person spoke said sorted problem, relief told happened people did n't appreciate having sign piece paper night policy.in addition four-minute upstate ny cost 30, know hotels add surcharge n't believe it.as room view construction site 11pm tired ask room day, room sized dark not light came indoor lights weak, squeezed corner amenities room constantly opening closing, make sure got suitable room view light, bed comfortable.the airy gym good free fruit drinks towels shower facilities.midtown location excellent just minutes away moma rockefeller center major subway stops.so service n't good location excellent hotel paying underwhelming,  ",2
"good midtown location n't overpay no question hotel situated like midtown, clean safe staff reasonably attentive friendly, not stay close rack rate, booked special weekend deal requested double beds, called twice days prior day arrival confirm receive double beds arrived given king roll-away no extra cost, addition room did not soundproof windows did not receive daily paper advertised web site, finally no fan bathroom, overall relatively minor things receive deeply discounted rate annoyed paid closer rack rate difference 200/night, transferred omni staying budget hotel closer union square nights time stay budget hotel entire trip just, like midtown omni good choice, know people stayed multiple times loved,  ",3
"great stay omni stayed omni girl weekend, room plenty big especially nyc standards people, staff friendly helpful, location great looking shop madison ave 5th ave. cabs aplenty subway nearby, walked times square central park, complaint hotel little noisy, hear people room people hall, little soundproofing long way,  ",4
"wonderful experience friend stayed teenage girls omni double sweet sixteen weekend celebration february, fantastic experience loved omni, stayed hotels times square marquis renaissance westin love hustle bustle, retreating omni welcomed change end long days, n't room long early morning quick change evening plans right bed broadway evening, checked room 1616 incredible coincidence celebrate girls 16th birthdays, asked did purpose said no, just weird kinda cool girls, room ok size not huge, double/double 4 did fine room suitcases, just adequate space nice, bathroom pretty shown traveller photos, sent complimentary cookies yoohoo day, guess way treating birthday girl special, nice guesture, received free beverages 2 3 mornings, not sure friend booking travelzoo rate birthday girls, no coffee maker room umbrellas, course starbucks corner nyc did free coffee morning room service, check bell staff conceirge wonderful nice, room pretty quiet considering nyc, just occasional horns honking no construction noise no elevator noise considering elevators right outside room door, negative hard 2 people sleep comfortably double bed, queen beds easier, n't big people thought fall bed trying stay double, hotel nice safe location close wonderful shopping, felt safe walked home, quick walking distance times square rockefeller center central park subway stations right corner, loved omni consider looking best accomodations reasonable price,  ",4
"travel nyc 4-6 times year business stayed 25 different hotels 10 years, omni berkshire list recent stay cemented all-time favorite, sure rooms nice clean, comfortable beds nice bathrooms, slightly better 4 star properties mid-town, lobby pretty restaurant good room service offers ver y selections, sets hotel apart service, real service actually feels like friends family desk concierge, genuine, recent stay ill horrible stomach flu, sick, nothing bad sick business trip, on-duty concierge beatrice not doctor arranged in-room appointment called times check insisted drink gatorade stay hydrated, actually went store bought gatorade personally brought room, beatrice sincerely concerned treated personal friend family member, like having mother care, wow, stayed lot hotels lot places experienced service like hotels charge 5x, thank omni, thank beatrice, return wonderful hotel incredible staff nyc,  ",5
"perfect stay, wonderful service received eduardo desk arrival moment left loved stay omni room lovely impressed bathroom, houskeeping fabulous job immaculate, amenities left nothing desired location 1.i new home new york, thank omni berkshire memorable weekend stay,  ",5
"great time omni stayed 10/26-10/28 room 1710. really loved hotel, great location midtown close subway stops, arrived 1:00 given early checkin free room upgrade, got king bed comfy, room large sitting chair desk armoire, came extra pillows umbrella came handy rained weekend, bathroom ok size great just 1 traveler work 2. housekeeping nice room nicely cleaned day, room hair dryers safes robes, hair dryer did n't work, called housekeeping replaced 10 minutes, not sure reviews stating bad noise, room right elevators rarely heard sunday morning hallway traffic, ate/drank night fireside, nice bar good food bartenders great, fantastic stay, definitely recommend stay,  ",5
"great hotel lost bag, wife stayed omni recent visit manhattan, accommodations great staff polite, thing damper things check-in bags not delivered room instead inexplicably thrown away, phone chargers head sets n't use phones weekends, day promised looking bag cant end day make right, promise repeated day new manager duty weekend, wound retelling story nearly dozen times wasting couple hours course weekend, left told purchase send replacements did n't happen, assured buy reimbursed, did n't happen right away n't fully reimbursed asking going on.the hotel great location room nice spacious clean losing bag doing poor job making right definitely soured things bit,  ",3
"surprise, wife stay midtown new york know hotels expensive small generally curt staff, berkshire quite surprise, room large using new york standards nice services, designed traveler mind certain warmth, outlets available desk area, bath complete obviously high quality, course window view roof tops quiet, staff not accommodating, desk doormen concierge room service personnel trained anticipated needs friendly manner, felt rushed, treated wife respect helpfulness, service smile, example way shirt encounter starbucks coffee exhibited shades brown hues, laundry closed staff figured quickly delivered finely laundered shirt no time, cudos, think good place stay visit,  ",5
"great service daughter stayed omni ny 5 nights start july, originally booked room quikbook reservations despite having specifically reserved twin bedded room subsequently informed not guaranted, contacted reservations omni initially no success, brink cancelling tried time fortunately sympathetic operator confirmed twin beds, thanks, plain sailing, hotel clean modern room comfortable bed liked taken home standard friendliness helpfulness staff exceptional, construction noise 7-00am outside hotel control certainly not exceptional did not way spoil enjoyment stay great hotel,  ",5
"fantastic experience stayed convention extremely nice, staff friendly accommodating onset stay, room nice beds comfortable bathrooms average, join select club stay enjoy free morning beverages robes internet access bed turned nightly mint, close just midtown short walk time square, hotel choice midtown manhattan,  ",4
"unbelievable hotel supposed category truly unbelievable awaken construction 7 am.as previous reviewer posted outright dishonest not advise guests.i spent 459 night tiny room special wake-up increasinlgy indifferent service.i usually stayed omni regency.guess having business,  ",1
"great hotel noisy, stayed easter 2007. arrived realised left bag super shuttle transfer, concierge randy omni n't try bag, super shuttle hopeless not interested hanging explaining situation, bag obviously stolen, use again.anyway randy obtained vital medical supplies helped report bag nypd, rooms comfortable clean, like reviewers disturbed demolition building adjacent hotel, easter saturday sunday abaited returned vengence easter monday, hotel shaking, shame hotel located consider staying, stars forthe noise,  ",4
"loved hotel simple loved hotel, loved bar restaurant fireside, room service great staff friendly location perfect absolutely nothing complain,  ",5
"friendly/helpful nice place stayed friday 3-16-07 mini blizzard sunday 3-18-07. town saint patrick day parade block walking distance convenient hear parade room nice, close radio city rock, center walked, spotless room staff friendly helpful definately return,  ",5
"location location location, hotel location shopper suggest stay, sandwiched 5th madison great shopping surrounding, concierge fairly helpful, doorman hard time hailing cabs horrific weather location street heading east bound times hoof 5th ave grab cab corner, coldest week january big birthday, nearly froze death miami complaining.as healthy eater n't really hotel unless want foods cab downtown organic healthy places are.the rooms decent water pressure good, did n't eat meals hotel tea spinach ca n't really comment dining hotel.one thing stands trying hook tech support great okay thumbs, location street rooms quiet plus traffic noise bothers light sleepers.they close american girl desk, unfortunately did n't 9 year old blown gasket seeing molly perched desk, amercian girl close little girl loves place.would stay no did not pick place depending needs place great value looking location good place nice staff.i think better things say busy warming scrounging food stay,  ",4
"great hotel great, booked regular twin room upgraded 1 bedroom suite, room spacious usually rooms nyc small, great amenities, join special guest program morning juice coffee delivered free room service, staff absolutly magnificent, stay christmas doorman remembered, n't stay else.we got really low price discount websites called hotel booked matched price gave early check 11am late check 5pm, unheard hotels days,  ",5
"excellent location 2 adults 1 child stayed omni berkshire thanksgiving, location unsurpassed walking distance rockefeller center broadway-times square central park, hotel staff extremely helpful knowledgeable local sites restaraunts, rooms little small kept, stay,  ",5
"great hotel bad business practices, recieved email omni 17 special stay night second night complimentary promotion, promotion booked omni website got confirmation omni hotel night second night complimentary, called hotel night verify rate told rate good-one night 287.10 second night complimentary, called 21 spoke marisol verified confirmed rate reservation, called 25 spoke tony verified confirmed rate reservation, checked family 26th verified confirmed rate clerk checked, verified rate 287.10 night second night complimentary, checked wonderful time nyc.the morning checked recieved charged 287.10 night stayed stayed 2 nights, immediately questioned desk said, no did went desk handed chat assistant office manager, chat showed paperwork verified confiirmed rate complimentary night said needed check, promised 31 did n't, called told n't chance research, called june 1 2 nights showed statement referred catherine omni revenue officer, catherine tried insist did n't make reservation website tried say desk clerk told 287.10 night, told clerk said no thing husband standing right heard, pointed 4 times confirmed rate reservations checked verified, said me.in short feel bait switch occurred taking coprorate offices, aware copies makes notes spoke, come handy,  ",2
"great, friend stayed omni berkshire 4/28 4/30/06, went girls weekend getaway a.k.a shopping trip, hotel staff wonderful, restaurant recommended concierge superb haru bar americana, staff member came contact helpful pleasant doormen housekeeping, room spacious clean suprisingly quiet room faced 52nd st. no, bathroom ample space ladies fairly high-maintenence clean lots extra towels amenities, actual location hotel perfect, block 5h avenue corner madison avenue, subway station 3 blocks away, central park 10 minute walk hotel, trump tower tiffany rockafeller center just corner.my husband plan going months definatly stay hotel,  ",5
"omni great, partner stayed past weekend, generally prefer upper west tried omni location town weekend, staff nice rooms clean thing room shower no tub, no real problems, tried arrange car jfk concierge wanted 110.00, 50.00, nyc companies choose, rooms not coffee makers street great nyc deli great coffee,  ",4
"superb location superb people really not beat location hotel, subway close, walk places, 12 year old daughter walked worst snow storm, saint patrick cathedral outside door practically, not want walk easily subway, staff utterly kind professional, ways, look really enjoy going work bershire, free beverages morning just add perfection days early morning, rooms big new york, hotel clean, picky cleanliness especially hotel bathrooms floored immaculate, strongly recommend hotel pickiest travelers,  ",5
"pleasant experience pleased october 8-10 stay omni, early check-in no problem, service pleasant efficient, price bit steep 319 fairly small nice room 2 double beds, complimentary room service beverages morning appreciated, nice bathroom ammenities, convenient location definately consider staying,  ",4
"great hotel madison avenue just returned night stay omni berkshire stayed deluxe king rooms room 434, hotel great wonderful lobby attentive concierge good room service, booked package expedia included airfare atlanta hotel room, room 289 night range weekend, wonderful place stay big apple,  ",5
"good place service good know use just got omni berkshire place, nice room, great bedding, decent location, nice turndown service.this good complimentary car service financial district provided, n't ask concierge 8 pm apparently not available, not told check, ask night bellmen service appear no knowledge, service useless n't ask front.also complimentary morning juice service, filled door befor certain time, look check, none.overall good hotel, assume not tell order let enjoy stay incessant instruction, knowledge services not advantage them.there service not aware nights hotel.i stay just like better informed amenities available guests advantage,  ",3
"great staff room wife daughters ages 5 6 stayed omni berkshire place 52nd st. manhattan saturday night march 19. moment got car hotel early saturday morning moment picked late sunday afternoon nothing great interactions staff hotel, single person extremely friendly went way help, examples exemplary service included following bellman brought bags room noted brought water sodas told use minifrig store things took make sure not charged.- housekeeper not promptly brought additional towels requested asked ice bucket, concierge not answered question subway station asked wanted gave accurate tips trains running day make connections.- desk attendent handled check-in took luggage check tickets said bags delivered saving trip lobby bellman desk ask bags come, like employees hotel trained not fulfill guest request step way help guest, room stayed double 2 double beds immaculately prepared comfortable, beds pillows great loved nice comforters, vey nice location just couple blocks rockefeller plaza.my wife priceline times hotels ny previously stayed michelangelo millenium barclay, trip needed make sure got double beds booked omni direct web got 239 phenomenal fridays rate, little liked pay worth outstanding service.travelers booking hotel advised sign omni travelers program, not sure helped better service certainly did n't hurt, definitely stay traveling ny city daughters.enjoy spike,  ",5
"great hotel great location spent friday monday omni berkshire place got upgraded suite member omni select guest, beautiful spacious room particularly nyc standards not w style traditional tasteful, comfortable bed completely soundproof, complaint decor brass bucket fake plant tv bedroom, bother, complimentary paper beverage omni select guest nice touch, polite competent desk concierge, requested promptly, fitness centre adequate complimentary, great madison/52nd location right e subway, stay,  ",4
"fantastic stay casablanca just returned holiday new york leave comments casablanca, wonderful hotel absolutely nothing bad say.before left new york contacted hotel confirm reservation wish pleasant trip thought nice gesture, arrived upgraded king room having booked standard room, room immaculate extremely clean nice touches included bottled water chocolate robes cd dvd player borrow new york related dvds reception, room vey quiet considering location, location stone throw times square amenities really fantastic.the breakfast great pastries bagels cereal tea coffee juices 1st floor lounge great place unwind day shopping glass wine finally ca n't thank hotel manager way treated fiance, helped arrange surprise proposal complete complimentary champagne n't met nicer professional person pleasure deal him.what say book casablanca not disappointed,  ",5
"excellent choice stayed hotel nights pre-cruise strength reviews tripadvisor.must say excellent choice, travel weary arrived transatlantic flight requested quiet room, staff check-in helpful cheerful gave needed, room comfortable clean complimentary internet facillities room.it oasis buzz ny streets, excellent location stone throw times square, rick cafe second floor welcomed complimentary wine cheese.the staff door helpful really went way make stay comfortable complimented.will certainly,  ",5
"best hotel no.1 ca n't imagine better place stay new york, location perfect 15mins walk central park empire state building grand central station rockefeller building broadway theatres macy no 25 yds times square.the breakfast suited perfectly great choice ricks cafe pleasantly appointed handy keeping touch, idea breakfast going searching diner just wanted diner 20 yards evening wine cheese party nice touch staff courteous times, thought supply umbrellas guests usage night rained going extra mile.ray jacky king,  ",5
"excellent choice hotel hotel casablanca excellent choice stay new york, central located close times square doesn__Ç_é_ great views like bigger hotels little quieter just times square friendly personal size hotel, staff extremely pleasant happy assist requests, really enjoyed complimentary continental breakfast morning expected eat breakfast times really didn__Ç_é_ feel need end ate hotel morning, choice cereals croissants pastries muffins yoghurts fruit salad bagels boiled eggs cheese preserves, tea/coffee/hot chocolate available day nice touch evening cheese biscuits wine complimentary nice way tide dinner, don__Ç_é_ drink really looked forward good selection cheese occasional glass sparkling wine evening, rooms high standard cleanliness hotel, room little small did not great storage space unpacking think pretty standard new york hotels read didn__Ç_é_ really bother, gripe free internet connection wasn__Ç_é_ great, not sure 6th floor think read review business users area did improve weekend, minor thing pc lounge area use printer better need quickly, hotel nice little terrace area just lounge sit outside greenery rained pretty time people didn__Ç_é_ use, overall stay excellent definitely return hotel great location friendly staff tasty cheese wine/breakfasts,  ",5
"oasis calm sister-in-law enjoyed stay excellent hotel, staff friendly helpful rooms lovely perfect size, breakfast wine cheese nice touch, yards times square no noise oasis calm come pounding streets, highly recommended,  ",5
"great hotel couples sydney australia stayed casablanca hotel 8 days middle september, hotel oustanding respect, need view hotel total package, located right heart times square rooms bathrooms spotless furnished decor rooms hallways impressive piece resistance rick cafe second floor access 24 hour coffee snacks free wine cheese evening, free internet access cafe, great place relax meet guests, boutique hotel not offer amenities larger chain hotel far concerned smaller friendly staff place relax socialise outside room, arrived room noisy asked moved, no problem quickly located room hotel, received excellent service staff special mention zishan hassan exceptional providing information courtesy friendly approach, hotel certainly not budget category considered worth money especially given substantial complimentary breakfast day snacks free wine 6pm 8pm, definitely return,  ",5
"visit new york just returned weeks stay casablanca, located corner times square not expecting oasis entrance lobby, difficult add reviews written hotel hoped, room comfortable needed downside noisy air-conditioning did'nt want turn, got used service excellent needed doctor appointment sightseeing hour.we recommend tony door excellent food service especially busy day, deliver room real plus dont want, refreshments offer day nice touch cheese wine early evening, lovely relaxing stay great location.we love return enjoy visit,  ",5
"fantastic service casablanca wife recently travelled scotland spent 8 days casablanca arrival departure superbly looked staff arrangement rick cafe breakfast tea coffee fruit snacks day wine nibbles evening best hospitality possible.our room british standard size comfortable adequate space rear hotel disturbance city centre traffic minimal.the location perfect 65 paces times square close theatres restaurants.the standard service summarised offer left downpour suggested hotel umbrellas case exposed heavy rain leaving taxi airport building.in view no better hotel new york location effciency staff return new york hotel list casablanca,  ",5
"favorite second stay casablanca enjoyable stay, stayed 4 nights, hotel goes way accommodating staff just downright helpful friendly happy hotel, especially enjoy rick cafe second floor available guests 24 hours day reading refreshing snack catch email, morning delicious breakfast available evening wine cheese crackers served guests rick cafe, rooms beautifully clean small midwest well-designed comfortable especially beds, love casablanca hotel, disappointment trip wanted extend stay night n't,  ",5
"terrific experience, excellent experience, great location close, staff hotel extremely accommodating, clean rooms nice ammenities ca n't wait return,  ",5
"reviews hotel mark hotel expected tripadvisor reviews quiet place close madness times square, cafe rick provides relaxed homey feel free wine cheese reception evenings sunday great way unwind day sightseeing, staff outstanding genuinely feel like guests home,  ",5
"perfect, just got long weekend new york casablanca perfect base stay, location ideal just times square near subway n't hear noise room, room near hotel quite large, clean comfortable nice amenities bath robes ice bucket wine glasses city guide.the hotel staff friendly went way help, breakfast varied wine cheese free flowing coffee tea nice touch.the brooklyn diner door good worth visit.would definitely recommend hesitation,  ",5
"absolutely wonderful wonderful serene oasis city millions, steps away times square entering hotel peacefulness eveloping, lounge wonderful treat morning afternoon, wonderful treated meet travellers business people share experiences.loved,  ",5
"great hotel, perfect location just yards times square, hotel small cosy provides friendly service, complimentary breakfast evening wine cheese buffet adds little extra touch, interior design style gives family-like atmosphere wife pleasant stay, drawback close street level new york noisy day night recommend bring earplugs improved sleep, really not hotel loved recommend stay time,  ",5
"great room great staff great location, read rooms small, great, beds room plenty big, noticed grout tile beautiful bathroom snow white told lot, lounge staff n't nicer great selection morning did n't eat breakfast, location perfect, walk, great experience way people new york kind friendly, texas not expected, time n.y. best times had.chris tx,  ",5
"splendid time arrived new york having travelled sydney new york q.v, qm2, terminal booked suv ready, hotel luggage 7 ports taken room, whilst new york monday 28th april saturday 3rd courtesy attention exigencies given graciously, leaving saturday sought taxi available ports assembled taxi, enjoyed constant breakfast internet access, damned good cup tea.we recommend highly casablanca hote communicated professional colleagues.we shall staying casablanca october year.robert carmel luttonshortland new south walesaustralia,  ",5
"excellent stay casablanca casablanca perfect location wish central location like walk, closeby including broadway play, restaurants immediate area great, staff rick cafe desk helpful extremely enjoyable spend minutes chatting, requested quiet room enjoyed restful sleep night thought amazing close proximity time square,  ",5
"brilliant atmosphere just returned week casablanca hotel new york, hotel excellent experienced incredible service, hotels new york n't serve breakfast learnt included casablanca just expecting nibbles breakfast lovely continental spread bagels fruit boiled eggs pastries, afternoon serve coffee tea pastries area pop rest shopping, evening 5.00 pm 8.00 pm serve cheese wine atmosphere relaxed sociable lots friends stay.the location great 43rd street just broadway times square convenient subways, overall say probably nicest hotels stayed especially customer service staff great.this hotels website accurate portrayal accommodation class,  ",5
"oasis fourth stay casablanca, travel lot met caring staff, make feel home, difficulty getting use cane, husband not arriving later stay staff not nicer desk bellmen maids wonderful ladies rick cafe, helpful, enjoy theater location perfect, facility immaculate beautifully maintained fresh floral arrangements offerings rick cafe, ambiance oasis calm street room no noise problems rooms bedding extremely comfortable listening friday night pianist wonderful way close stay.a visit casablanca like visit friends warmly welcome,  ",5
"casablanca great, great location right times square, beautiful little hotel loved casablanca theme, rooms small adequate nice bathroom immaculately clean, complimentary drinks nibbles evening rick cafe welcome hard day sightseeing, rick nice place relax chat just read newspaper, complimentary internet access handy too.would definitely stay,  ",5
"pleasant surprise heart times square just got stay casablanca 4 nights, nothing nice things say hotel, staff outrageously nice helping details trip, usually stay lavish hotels somewhat concerned making choice staying casablanca, based tripadvisor decided try best choice, intimate hotel average new york hotel great service, room immaculate continental breakfast good, wine cheese break afternoon great touch, picky honestly not thing complain, jeffrey ian david names not know great highlly recommend lovely hotel,  ",5
"gem hotel heart nyc fourth stay casablanca, staff friendly helpful, complimentary continental breakfast nice touch, afternoon wine cheese service, great way unwind, rooms bit small manageable, rooms entire hotel clean,  ",4
"best best, read reviews thought ok just good place happy report better expected, place close times square thought noise, slept window open quiet.the staff level fantastic jump chance help you.the hotel service mind ca n't beaten stayed st regis nyc come time.you walk n't want walk no problem finding cab jumping bus subway.love hotel,  ",5
"new york value stayed 4 nights transatlantic sea crossing, hotel superb value city hotel costs high, hotel staff available help obtrusive, real plus hotel mentioned reviews location, restaurants shops museums difficulty, hotel includes continental breakfast wine cheese evening reasonable rates, rare new york experience, certainly stay returning new york,  ",5
"great experience, stayed new years eve holiday week 2007. class, room beautiful classic european flair, small typical nyc, desk service class responsive, continental breakfast cocktail hours not missed, ca n't wait 2008,  ",4
"absolute haven stayed sister mum january 3 nights loved it.i booked limousine pick airport hotel organised absolutely no problems.the staff not us.the room did n't view speak quiet relaxed time there.the room clean cleaned day shower excellent too.the breakfast fresh lovely 3 types coffee love coffee 3 types milk fruit cereal croissants fantastic rick cafe 24hours wake earlier robe pop daily papers available plenty tea coffee.then wine cheese unbelievably lovely touch really enjoyed chilling glass wine crackers cheese went nite.the hotel booked return car airport definately say not complaint make believe unbelievable, loved loved loved,  ",5
"special visited new york time december christmas decorations, high expectations hotel not disappointed, rooms toiletries staff breakfast coffee machine excellent hotel fantastic location time visitor.my husband room quiet window open night problem, parents room did quite bit noise street.apart n't fault n't want stay return ny,  ",5
"absolutely best hotel new york city chose hotel based high ranking trip advisor.we know rated 1 new york city, hotel best hotel stayed united states canada, time new york john staff feel home, rooms great complimentary breakfast wine cheese snacks daily great experience, hotel great location literally right heart times square.the service hotel absolute best, desk representatives friendly helpful people wish, way help way, greet smile leave come ask day ask, housekeeping staff cafe staff desk staff terrific, especially like thank peter jeffery desk staff absolutely going far duty make stay greatest experience, forget, stay casablanca hotel recommend hotel friends travel agents, look forward seeing future.mike sharon maurice bev,  ",5
"hidden gem stayed 5 nights casablanca 7 december, not speak highly hotel, excellent friendly staff quiet appointed rooms unexpected nyc rick cafe complimentary breakfast buffet afternoon coffee evening wine, placed times square casablanca none unnecessary bling large chain hotels forced false coolness boutique hotels, instead warm friendly ambience moment arrive, staff make real effort know help make stay nyc good experience.have stayed number hotels nyc years best, definitely return recommend highly,  ",5
"great kids just returned night stay property positive things say, perfect place stay child, not huge room certainly big, real key second floor lounge proximity subway broadway, order wanted short stay basically forgo dinner reservations, ended eating small meals snacks, nice cafe available daughter fruit milk, healthy snacks nice evening wine cheese really nice treat day, finally available guests helpful checking flights, convenient close mary poppins theater times square traveling daughter, staff not helpful pleasant, not crazy decor just perfect needed not complaining,  ",5
"great location just night stay wonderful small friendly clean great located hotel.ca n't fault reading reviews site expected, rooms small adequate.equipped ironing board iron hairdryer, nice big cupboard storing suitcases plenty coathangers.rick lounge great having coffee wine cheese evening, coffee machine make cup time wish includes healthy choice fruit bagels etc.every member staff friendly helpful.turn right heart times square 20 meters no noise, walking distance lot tourist attractions.would no problem recommending hotel visiting new york,  ",4
"oasis manhattan, arrived designated check time absolutely no problem reception staff let check room, receptionist great asked point telling 2nd floor lounge breakfast evening cheese wine reception, like reviewer given freedom use lounge day checked said join cheese wine town.the theme hotel impeccably observed public areas bedrooms, went spotless looked, free internet access unexpected bonus.the hotel n't provide room service n't think fair include rating service.we n't wished better location 3 nights walked madison sq garden central park times fantastic base, not cheapest place stayed manhattan money expected, going new york, really ought stay,  ",5
"best hotel stayed picked hotel casablanca based recommendations tripadvisor not disappointed, location good staff extremely friendly helpful rooms reasonable size clean equipped peaceful spite bustling location breakfast delicious continental better normally come expect term, best feeling tranquility busy day town return oasis calm enjoy delicious hazelnut coffee buns head room freshen coming later cheese prosecco sound piano music background.ok n't exactly cheap, new york, stayed expensive luxury hotels felt mightily ripped, not time- definitely casablanca,  ",5
"love casablanca just stayed casablanca married new york, bunch people party booked sister parents husband groomsmen cousins friends england, absolutely fantastic experience, service dream nice, used hotel lobby wonderful snacks wine nights convenient meet-up spot not staying hotel overall treated like visiting royalty, expensive property price range expected times square thought just beautiful wonderful clean overall ridiculously good, checked staff joked wanted stay forever not forget come anniversaries wo n't,  ",5
"good not no 1, booked casablanca strength reviews trip advisor, booked super deluxe room, arrive d late afternoon flight uk, room hotel incredibly small noisy-we mentioned desk way late dinner suggested closed window air conditioning unit, realised return dinner casablanca surrounded huge construction site- suffered later sleep constantly interrupted sound trucks reversing construction site.. spoke desk morning agreed hotel, quieter room altho air noisy no bigger bed squishy cheap linen.the big positives really friendly staff ricks cafe grab simple breakfast return hards days sightseeing coffee/tea cookies highlight day wine 5.00pm 8.00pm.not make return casablanca trip.have mention fantastic experience flying silverjet uk newark-the service far exceeds experienced ba club class virgin upper class, best airline food, want fly silverjet future new york dubai,  ",2
"ya got ta stay times square friend coming australia wanted stay times square grabbed fairly nice rate casablanca 299, basically no lobby floor wants times square, rooms variable size ceiling fans morrocan style furnishings, like ease window air conditioners enjoyed quiet room airshaft windows open no issues, rick breakfast drinks room second floor comfortable friendly flat screen tv free wine beer afternoon, best thing place staff, available helpful pleasant, speak english enjoy jobs, guys desk helped limos got room day check evening.there disney-esque feel place staff quirky rooms make feel authentic, literally steps times square oasis calm,  ",4
"amazing service start finish stay casablanca hotel outstanding, room good size new york standards large bathroom, clean comfortable, staff amazing, service par hotels like seasons not better, location excellent right heart times square hotel quiet peaceful know, nightly wine champagne reception great bonus, ca n't recommend hotel,  ",5
"say little point repeating good said hotel just say fabulous real middle chaos times square,  ",5
"stay hotel ny stayed couple nights hotel, right heart times square, previous review said rooms small immaculately clean serviced quite, little local knowledge ask room no noise street unlike hotels stayed previously.the staff helpful immpecable manners worked good nature.the glass wine provided lounge stayed 3 hours offer welcome, crackers cheese grapes complimented choice red white fizzy wine, oh coffee tea cookies available 24hrs.we stay no hesitation recommending hotel.kr,  ",5
"just great hotel having just returned night stay casablanca felt excellant review hotel written, view real gem not say hotel planning visit new york want good hotel look no best, dont just word book wont dissapointed,  ",5
"great stay second stay casablanca hotel, located just steps times square.pluses:1. location half block broadway quiet.2, size hotel intimate hotel mega chains, no crowds no waiting line check ask question check out.3, friendly helpful staff need directions restaurant recomendation just chat, tell like working there.4, rick cafe not really cafe extremely large living room/dining area, light breakfast wine cheese afternoon included, coffee iced tea cookies day long.5, free wifi free internet rick's.minus:1. small bathrooms older building, small compromise great place stay.we definitely return,  ",5
"loved rooms small, extremely friendly staff immaculate rooms, continental breakfast average lounge area maintained, wine tasting refreshing, suggestions staff helpful, main limitation size room, uncomfortable small spaces room approximately 11 16 not place, hand location excellent told ny hotels small rooms, restaurant door tony good, portion,  ",4
"great inexpensive hotel heart times square, great price, stayed night getaway nyc, used nyc times year n't, hotel rates shot time went nicer hotels 500 600 night, just n't justify spending time, saw reviews casablanca decided try, excellent location great staff, liked breakfast wine coffee day, rooms little small compared higher priced hotels you__Ç_éÈe saving 150 200 bucks night ca n't beat location, reminds european type hotel, staff friendly chatty, stay again.i wanted try cookies mentioned website chocolate chip cookies, like chips-ahoy cookies nothing special, oreos day, probably difference 300 600 hotel,  ",5
